Sno,Accountid,score,Dec,Jan,Feb,Mar,Apr,May
388,1.001E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
389,1.001E+11,51,OTR,OTR,NonOTR,OTR,NonOTR,Default
390,1.001E+11,66,OTR,OTR,NonOTR,OTR,Default,Default
391,1.001E+11,33,NonOTR,OTR,NonOTR,OTR,OTR,Default
392,1.001E+11,36,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
393,1.001E+11,84,Default,Default,Default,Default,Default,Default
394,1.001E+11,69,NonOTR,NonOTR,OTR,Default,Default,Default
395,1.001E+11,29,OTR,OTR,NonOTR,OTR,NonOTR,Default
396,1.001E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
397,1.001E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
398,1.001E+11,46,NonOTR,OTR,NonOTR,OTR,OTR,Default
399,1.00101E+11,59,NonOTR,NonOTR,Default,Default,Default,Default
400,1.001E+11,50,OTR,OTR,NonOTR,OTR,Default,Default
401,1.001E+11,38,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
402,1.001E+11,72,OTR,OTR,NonOTR,Default,Default,Default
403,1.00101E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
404,1.001E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
405,1.001E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
406,1.001E+11,82,Default,Default,Default,Default,Default,Default
407,1.001E+11,46,Default,Default,Default,Default,Default,Default
408,1.00101E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
409,1.001E+11,56,NonOTR,OTR,NonOTR,OTR,Default,Default
410,1.001E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
411,1.001E+11,22,OTR,OTR,NonOTR,OTR,NonOTR,Default
412,1.001E+11,45,NonOTR,OTR,NonOTR,OTR,OTR,Default
413,1.001E+11,34,Default,Default,Default,Default,Default,Default
414,1.001E+11,86,OTR,OTR,NonOTR,OTR,OTR,Default
415,1.001E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
416,1.001E+11,35,OTR,OTR,NonOTR,OTR,OTR,Default
417,1.001E+11,89,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
418,1.00101E+11,91,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
419,1.001E+11,59,OTR,NonOTR,NonOTR,OTR,OTR,NonOTR
420,1.001E+11,58,NonOTR,NonOTR,NonOTR,OTR,Default,Default
421,1.001E+11,65,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
422,1.001E+11,72,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
423,1.001E+11,36,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
424,1.001E+11,43,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
425,1.001E+11,38,OTR,OTR,NonOTR,OTR,OTR,Default
426,1.001E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
427,1.001E+11,32,Default,Default,Default,Default,Default,Default
428,1.001E+11,61,OTR,OTR,Default,Default,Default,Default
429,1.001E+11,44,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
430,1.00101E+11,76,NonOTR,Default,Default,Default,Default,Default
431,1.001E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
432,1.00101E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
433,1.001E+11,74,OTR,Default,Default,Default,Default,Default
434,1.001E+11,52,OTR,OTR,NonOTR,OTR,OTR,Default
435,1.00101E+11,74,NonOTR,OTR,NonOTR,Default,Default,Default
436,1.001E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
437,1.001E+11,37,OTR,OTR,NonOTR,OTR,OTR,Default
438,1.001E+11,86,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
439,1.001E+11,56,NonOTR,NonOTR,NonOTR,Default,Default,Default
440,1.001E+11,44,OTR,OTR,NonOTR,OTR,OTR,NonOTR
441,1.001E+11,54,OTR,NonOTR,NonOTR,NonOTR,OTR,NonOTR
442,1.001E+11,62,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
443,1.001E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
444,1.001E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
445,1.001E+11,61,NonOTR,OTR,Default,Default,Default,Default
446,1.001E+11,56,OTR,OTR,NonOTR,OTR,NonOTR,Default
447,1.001E+11,63,OTR,OTR,NonOTR,NonOTR,NonOTR,OTR
448,1.001E+11,56,OTR,OTR,NonOTR,OTR,OTR,NonOTR
449,1.001E+11,26,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
450,1.001E+11,57,OTR,OTR,NonOTR,OTR,OTR,NonOTR
451,1.00101E+11,48,OTR,OTR,NonOTR,NonOTR,Default,Default
452,1.001E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
453,1.001E+11,39,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
454,1.001E+11,54,Default,Default,Default,Default,Default,Default
455,1.001E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
456,1.001E+11,69,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
457,1.001E+11,29,OTR,OTR,NonOTR,OTR,OTR,OTR
458,1.001E+11,38,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
459,1.001E+11,45,OTR,OTR,NonOTR,OTR,OTR,NonOTR
460,1.001E+11,47,OTR,OTR,NonOTR,NonOTR,NonOTR,OTR
461,1.00101E+11,45,NonOTR,OTR,NonOTR,OTR,Default,Default
462,1.001E+11,69,OTR,OTR,OTR,Default,Default,Default
463,1.001E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
464,1.001E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
465,1.001E+11,56,NonOTR,OTR,NonOTR,NonOTR,OTR,NonOTR
466,1.001E+11,58,Default,Default,Default,Default,Default,Default
467,1.001E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
468,1.001E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
469,1.001E+11,74,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
470,1.001E+11,55,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
471,1.001E+11,36,OTR,OTR,NonOTR,OTR,OTR,NonOTR
472,1.001E+11,55,OTR,OTR,NonOTR,OTR,OTR,NonOTR
473,1.001E+11,62,Default,Default,Default,Default,Default,Default
474,1.001E+11,44,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
475,1.001E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
476,1.00101E+11,60,Default,Default,Default,Default,Default,Default
477,1.001E+11,28,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
478,1.001E+11,50,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
479,1.001E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
480,1.00101E+11,76,OTR,OTR,NonOTR,NonOTR,Default,Default
481,1.001E+11,42,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
482,1.001E+11,53,Default,Default,Default,Default,Default,Default
483,1.001E+11,70,OTR,OTR,NonOTR,OTR,NonOTR,Default
484,1.001E+11,77,OTR,NonOTR,Default,Default,Default,Default
485,1.001E+11,86,OTR,Default,Default,Default,Default,Default
486,1.001E+11,48,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
487,1.001E+11,57,OTR,OTR,NonOTR,OTR,OTR,OTR
488,1.001E+11,42,OTR,OTR,NonOTR,NonOTR,OTR,NonOTR
489,1.001E+11,52,Default,Default,Default,Default,Default,Default
490,1.001E+11,35,OTR,OTR,NonOTR,OTR,OTR,NonOTR
491,1.001E+11,78,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
492,1.001E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
493,1.001E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
494,1.001E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
495,1.00101E+11,85,NonOTR,NonOTR,NonOTR,OTR,Default,Default
496,1.001E+11,62,OTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
497,1.001E+11,43,OTR,OTR,NonOTR,OTR,OTR,Default
498,1.001E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
499,1.001E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
500,1.001E+11,71,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
501,1.001E+11,72,OTR,NonOTR,NonOTR,OTR,OTR,OTR
502,1.001E+11,31,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
503,1.00101E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
504,1.001E+11,48,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
505,1.001E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
506,1.001E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
507,1.001E+11,30,Default,Default,Default,Default,Default,Default
508,1.001E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
509,1.001E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
510,1.001E+11,45,NonOTR,NonOTR,Default,Default,Default,Default
511,1.001E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
512,1.00101E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
513,1.001E+11,55,OTR,OTR,NonOTR,OTR,OTR,Default
514,1.001E+11,74,Default,Default,Default,Default,Default,Default
515,1.001E+11,64,NonOTR,OTR,NonOTR,OTR,NonOTR,OTR
516,1.001E+11,27,OTR,OTR,NonOTR,OTR,OTR,NonOTR
517,1.001E+11,57,OTR,OTR,NonOTR,NonOTR,Default,Default
518,1.001E+11,91,OTR,OTR,NonOTR,OTR,OTR,OTR
519,1.001E+11,28,NonOTR,OTR,NonOTR,OTR,Default,Default
520,1.001E+11,52,NonOTR,Default,Default,Default,Default,Default
521,1.00101E+11,72,NonOTR,Default,Default,Default,Default,Default
522,1.001E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
523,1.001E+11,40,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
524,1.001E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
525,1.00101E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
526,1.001E+11,77,Default,Default,Default,Default,Default,Default
527,1.001E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
528,1.001E+11,29,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
529,1.001E+11,74,Default,Default,Default,Default,Default,Default
530,1.001E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
531,1.001E+11,55,OTR,OTR,NonOTR,OTR,OTR,NonOTR
532,1.001E+11,64,OTR,OTR,NonOTR,OTR,OTR,NonOTR
533,1.00101E+11,46,OTR,OTR,NonOTR,NonOTR,Default,Default
534,1.001E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
535,1.001E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
536,1.001E+11,77,OTR,OTR,NonOTR,OTR,OTR,OTR
537,1.001E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
538,1.001E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,OTR,Default
539,1.001E+11,63,OTR,OTR,NonOTR,OTR,OTR,OTR
540,1.001E+11,52,OTR,OTR,NonOTR,OTR,NonOTR,OTR
541,1.001E+11,58,Default,Default,Default,Default,Default,Default
542,1.001E+11,29,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
543,1.001E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
544,1.001E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
545,1.001E+11,41,OTR,OTR,NonOTR,OTR,OTR,OTR
546,1.001E+11,80,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
547,1.00101E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
548,1.001E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
549,1.001E+11,41,NonOTR,OTR,NonOTR,OTR,OTR,OTR
550,1.001E+11,56,OTR,OTR,NonOTR,NonOTR,NonOTR,OTR
551,1.001E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
552,1.00101E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
553,1.001E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
554,1.001E+11,87,NonOTR,OTR,NonOTR,NonOTR,NonOTR,Default
555,1.001E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
556,1.001E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
557,1.001E+11,34,OTR,OTR,NonOTR,OTR,OTR,NonOTR
558,1.001E+11,40,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
559,1.001E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
560,1.001E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
561,1.001E+11,33,Default,Default,Default,Default,Default,Default
562,1.001E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
563,1.001E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
564,1.001E+11,67,OTR,OTR,NonOTR,OTR,OTR,OTR
565,1.001E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
566,1.001E+11,80,NonOTR,Default,Default,Default,Default,Default
567,1.001E+11,42,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
568,1.001E+11,58,NonOTR,NonOTR,NonOTR,OTR,NonOTR,Default
569,1.001E+11,62,OTR,OTR,NonOTR,Default,Default,Default
570,1.001E+11,69,NonOTR,Default,Default,Default,Default,Default
571,1.001E+11,57,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
572,1.001E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
573,1.001E+11,73,Default,Default,Default,Default,Default,Default
574,1.00101E+11,66,OTR,NonOTR,NonOTR,NonOTR,Default,Default
575,1.001E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
576,1.001E+11,45,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
577,1.001E+11,30,OTR,OTR,NonOTR,OTR,OTR,OTR
578,1.001E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
579,1.00101E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
580,1.001E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
581,1.001E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
582,1.001E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
583,1.001E+11,27,OTR,OTR,NonOTR,OTR,OTR,OTR
584,1.001E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
585,1.001E+11,54,Default,Default,Default,Default,Default,Default
586,1.001E+11,47,Default,Default,Default,Default,Default,Default
587,1.00101E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,OTR,Default
588,1.001E+11,54,OTR,OTR,NonOTR,OTR,OTR,OTR
589,1.001E+11,62,NonOTR,NonOTR,Default,Default,Default,Default
590,1.001E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
591,1.001E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
592,1.001E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
593,1.001E+11,41,OTR,NonOTR,Default,Default,Default,Default
594,1.001E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
595,1.001E+11,31,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
596,1.001E+11,29,OTR,Default,Default,Default,Default,Default
597,1.001E+11,54,OTR,OTR,NonOTR,NonOTR,Default,Default
598,1.001E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,OTR,Default
599,1.001E+11,77,OTR,OTR,NonOTR,OTR,OTR,OTR
600,1.001E+11,36,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
601,1.001E+11,60,Default,Default,Default,Default,Default,Default
602,1.001E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
603,1.001E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
604,1.001E+11,43,Default,Default,Default,Default,Default,Default
605,1.001E+11,39,Default,Default,Default,Default,Default,Default
606,1.001E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
607,1.001E+11,37,Default,Default,Default,Default,Default,Default
608,1.001E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
609,1.001E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
610,1.001E+11,89,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
611,1.001E+11,74,Default,Default,Default,Default,Default,Default
612,1.001E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
613,1.001E+11,58,OTR,OTR,NonOTR,OTR,OTR,NonOTR
614,1.001E+11,55,NonOTR,NonOTR,Default,Default,Default,Default
615,1.001E+11,58,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
616,1.001E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
617,1.001E+11,36,OTR,OTR,NonOTR,OTR,OTR,OTR
618,1.001E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
619,1.001E+11,47,OTR,OTR,NonOTR,OTR,OTR,NonOTR
620,1.001E+11,41,OTR,OTR,NonOTR,OTR,OTR,OTR
621,1.001E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
622,1.00101E+11,50,NonOTR,NonOTR,OTR,Default,Default,Default
623,1.001E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
624,1.001E+11,60,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
625,1.001E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
626,1.001E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
627,1.001E+11,63,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
628,1.001E+11,36,OTR,OTR,NonOTR,OTR,OTR,OTR
629,1.001E+11,27,OTR,OTR,NonOTR,OTR,OTR,NonOTR
630,1.001E+11,67,Default,Default,Default,Default,Default,Default
631,1.001E+11,54,NonOTR,Default,Default,Default,Default,Default
632,1.001E+11,68,OTR,OTR,NonOTR,NonOTR,NonOTR,OTR
633,1.001E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
634,1.001E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
635,1.001E+11,37,OTR,Default,Default,Default,Default,Default
636,1.001E+11,29,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
637,1.001E+11,80,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
638,1.001E+11,47,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
639,1.001E+11,64,NonOTR,Default,Default,Default,Default,Default
640,1.001E+11,28,OTR,OTR,NonOTR,OTR,OTR,OTR
641,1.001E+11,20,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
642,1.001E+11,25,OTR,OTR,NonOTR,OTR,OTR,OTR
643,1.001E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
644,1.001E+11,55,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
645,1.001E+11,53,OTR,OTR,NonOTR,OTR,OTR,OTR
646,1.001E+11,41,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
647,1.001E+11,36,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
648,1.00101E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
649,1.001E+11,50,OTR,OTR,NonOTR,OTR,OTR,OTR
650,1.001E+11,48,OTR,NonOTR,Default,Default,Default,Default
651,1.001E+11,39,OTR,OTR,NonOTR,OTR,OTR,OTR
652,1.001E+11,39,OTR,OTR,NonOTR,OTR,OTR,NonOTR
653,1.001E+11,47,OTR,OTR,NonOTR,OTR,Default,Default
654,1.00101E+11,45,Default,Default,Default,Default,Default,Default
655,1.001E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
656,1.001E+11,50,NonOTR,OTR,NonOTR,NonOTR,OTR,OTR
657,1.001E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
658,1.001E+11,58,OTR,OTR,NonOTR,OTR,NonOTR,OTR
659,1.001E+11,52,OTR,NonOTR,NonOTR,OTR,OTR,NonOTR
660,1.001E+11,54,OTR,OTR,NonOTR,OTR,OTR,NonOTR
661,1.001E+11,74,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
662,1.001E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
663,1.001E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
664,1.001E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
665,1.001E+11,24,OTR,OTR,NonOTR,OTR,OTR,NonOTR
666,1.001E+11,79,NonOTR,OTR,NonOTR,OTR,OTR,NonOTR
667,1.001E+11,44,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
668,1.001E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
669,1.001E+11,81,Default,Default,Default,Default,Default,Default
670,1.001E+11,75,NonOTR,Default,Default,Default,Default,Default
671,1.00101E+11,84,NonOTR,Default,Default,Default,Default,Default
672,1.001E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
673,1.001E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
674,1.001E+11,48,OTR,OTR,NonOTR,OTR,OTR,NonOTR
675,1.001E+11,39,OTR,OTR,NonOTR,OTR,NonOTR,OTR
676,1.001E+11,40,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
677,1.001E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
678,1.001E+11,35,OTR,NonOTR,NonOTR,OTR,OTR,OTR
679,1.001E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
680,1.001E+11,38,OTR,NonOTR,NonOTR,Default,Default,Default
681,1.001E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
682,1.001E+11,44,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
683,1.00101E+11,78,NonOTR,NonOTR,OTR,Default,Default,Default
684,1.001E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
685,1.001E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
686,1.001E+11,47,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
687,1.001E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
688,1.001E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
689,1.001E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
690,1.001E+11,44,OTR,OTR,NonOTR,OTR,OTR,NonOTR
691,1.001E+11,44,OTR,OTR,NonOTR,OTR,OTR,OTR
692,1.001E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
693,1.001E+11,56,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
694,1.001E+11,64,OTR,OTR,NonOTR,OTR,OTR,OTR
695,1.00101E+11,75,OTR,OTR,NonOTR,NonOTR,Default,Default
696,1.001E+11,84,OTR,OTR,NonOTR,OTR,OTR,OTR
697,1.001E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
698,1.001E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
699,1.00101E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
700,1.001E+11,36,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
701,1.001E+11,40,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
702,1.001E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
703,1.001E+11,57,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
704,1.00101E+11,44,OTR,OTR,NonOTR,NonOTR,Default,Default
705,1.001E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
706,1.001E+11,45,OTR,OTR,NonOTR,OTR,OTR,OTR
707,1.001E+11,51,Default,Default,Default,Default,Default,Default
708,1.001E+11,54,Default,Default,Default,Default,Default,Default
709,1.001E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
710,1.001E+11,26,NonOTR,NonOTR,NonOTR,OTR,OTR,Default
711,1.001E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
712,1.001E+11,47,OTR,OTR,NonOTR,OTR,OTR,OTR
713,1.001E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
714,1.001E+11,38,OTR,OTR,NonOTR,OTR,OTR,Default
715,1.001E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
716,1.001E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
717,1.001E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
718,1.001E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
719,1.001E+11,73,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
720,1.001E+11,28,OTR,OTR,NonOTR,OTR,OTR,Default
721,1.001E+11,43,OTR,NonOTR,Default,Default,Default,Default
722,1.001E+11,58,NonOTR,OTR,NonOTR,NonOTR,Default,Default
723,1.001E+11,30,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
724,1.001E+11,68,NonOTR,NonOTR,NonOTR,OTR,Default,Default
725,1.001E+11,53,OTR,NonOTR,NonOTR,OTR,Default,Default
726,1.001E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
727,1.001E+11,59,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
728,1.001E+11,56,OTR,OTR,NonOTR,OTR,OTR,OTR
729,1.001E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
730,1.001E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
